market_id,market_name,weather_date,weather_code,temperature_2m_mean_c,temperature_2m_max_c,temperature_2m_min_c,apparent_temperature_mean_c,precipitation_sum_mm,rain_sum_mm,precipitation_hours,wind_speed_10m_max_kmh,is_rain_day,source,fetched_at_utc
15,Tokyo,2024-07-04,3,28.4,33.2,23.5,33.6,0.0,0.0,0.0,14.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-05,2,28.3,33.7,24.5,33.2,0.0,0.0,0.0,15.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-06,53,28.3,33.7,24.5,33.6,1.1,1.1,2.0,13.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-07,3,28.5,32.8,24.5,34.6,0.0,0.0,0.0,12.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-08,3,30.2,35.2,25.1,36.3,0.0,0.0,0.0,17.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-09,3,28.7,33.7,25.0,33.5,0.0,0.0,0.0,25.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-10,53,28.3,32.4,24.8,31.7,1.9,1.9,4.0,38.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-11,53,27.2,29.5,24.8,29.5,0.9,0.9,2.0,50.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-12,63,24.1,25.7,22.5,27.9,17.6,17.6,19.0,17.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-13,61,25.5,30.3,21.4,28.2,3.7,3.7,7.0,26.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-14,63,25.8,29.1,23.9,30.2,14.0,14.0,17.0,19.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-15,51,24.7,27.0,22.4,27.8,0.4,0.4,2.0,30.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-16,63,23.7,26.4,21.2,27.0,19.8,19.8,20.0,19.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-17,55,25.7,30.1,22.0,29.6,6.1,6.1,14.0,14.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-18,3,26.8,31.0,23.1,31.8,0.0,0.0,0.0,18.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-19,3,28.1,32.5,24.0,33.4,0.0,0.0,0.0,17.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-20,65,29.8,35.2,25.7,35.7,13.9,13.9,6.0,20.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-21,65,27.9,32.2,24.4,32.5,19.3,19.3,5.0,21.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-22,51,29.8,35.1,25.1,35.3,0.1,0.1,1.0,20.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-23,3,29.3,33.3,25.0,34.7,0.0,0.0,0.0,25.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-24,3,30.0,34.8,25.5,35.3,0.0,0.0,0.0,17.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-25,51,29.9,34.0,26.8,35.2,0.2,0.2,1.0,19.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-26,53,30.2,35.0,25.8,35.8,1.1,1.1,2.0,16.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-27,51,30.6,35.7,26.1,36.5,0.2,0.2,2.0,12.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-28,55,31.3,37.5,26.2,36.4,1.1,1.1,1.0,18.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-29,3,32.4,38.2,28.1,35.3,0.0,0.0,0.0,29.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-30,55,32.3,38.8,28.0,35.1,2.6,2.6,4.0,28.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-07-31,53,30.5,36.3,27.0,34.8,0.9,0.9,3.0,21.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-01,3,29.4,34.7,25.0,32.4,0.0,0.0,0.0,23.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-02,3,29.7,35.9,24.7,33.0,0.0,0.0,0.0,23.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-03,3,30.1,36.5,25.2,33.2,0.0,0.0,0.0,24.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-04,2,30.8,37.7,26.0,34.0,0.0,0.0,0.0,24.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-05,53,30.8,37.0,26.9,34.9,2.0,2.0,5.0,20.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-06,53,29.9,35.0,26.7,34.4,2.2,2.2,8.0,15.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-07,65,27.9,32.5,25.0,33.1,18.1,18.1,18.0,27.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-08,53,28.2,32.4,24.6,33.2,2.2,2.2,8.0,18.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-09,55,28.5,33.7,24.9,32.9,3.5,3.5,8.0,18.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-10,61,29.1,34.0,25.1,32.5,1.8,1.8,3.0,27.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-11,3,30.7,35.8,25.6,35.7,0.0,0.0,0.0,24.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-12,1,31.4,36.3,27.0,35.3,0.0,0.0,0.0,34.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-13,3,31.3,37.2,27.0,35.4,0.0,0.0,0.0,28.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-14,51,31.2,36.5,26.6,35.6,0.5,0.5,2.0,22.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-15,53,30.5,36.8,25.5,34.4,1.4,1.4,5.0,25.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-16,63,26.2,28.0,24.8,27.5,57.3,57.3,24.0,44.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-17,51,30.1,34.7,25.5,34.2,0.2,0.2,2.0,35.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-18,51,28.5,32.5,25.5,34.1,1.1,1.1,9.0,17.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-19,63,28.5,32.8,25.4,34.3,5.3,5.3,7.0,16.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-20,55,28.6,33.4,25.2,33.4,2.4,2.4,3.0,21.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-21,53,27.9,31.9,24.6,32.8,1.4,1.4,5.0,17.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-22,51,27.7,30.5,25.4,31.9,1.4,1.4,8.0,25.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-23,51,28.8,31.9,26.4,32.2,0.6,0.6,3.0,30.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-24,63,28.7,33.0,25.8,33.8,6.5,6.5,9.0,22.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-25,51,28.2,32.2,25.1,32.2,0.2,0.2,2.0,28.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-26,51,28.5,32.2,26.0,31.4,0.1,0.1,1.0,30.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-27,51,27.5,31.5,25.0,29.7,0.9,0.9,7.0,39.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-28,51,27.6,30.4,25.5,30.8,0.3,0.3,3.0,24.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-29,65,26.6,30.5,24.5,30.7,31.6,31.6,15.0,20.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-30,65,26.7,27.8,25.8,29.8,36.3,36.3,19.0,32.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-08-31,63,27.3,30.0,25.4,30.0,14.4,14.4,18.0,33.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-01,63,27.1,29.8,24.5,31.1,31.3,31.3,17.0,34.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-02,3,28.0,31.3,25.9,30.3,0.0,0.0,0.0,41.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-03,65,24.4,26.6,22.5,27.4,32.2,32.2,20.0,27.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-04,55,24.3,28.0,21.9,26.0,2.0,2.0,3.0,21.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-05,3,25.5,29.7,21.9,28.4,0.0,0.0,0.0,14.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-06,3,27.1,31.6,23.0,31.9,0.0,0.0,0.0,14.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-07,51,27.2,31.4,24.0,31.9,0.1,0.1,1.0,22.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-08,55,27.5,32.2,23.9,32.4,1.4,1.4,4.0,18.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-09,55,27.0,32.0,23.2,31.3,3.1,3.1,8.0,16.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-10,53,27.2,31.8,23.1,31.7,1.1,1.1,4.0,21.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-11,51,28.2,32.2,24.0,33.4,0.4,0.4,2.0,22.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-12,51,28.2,32.4,24.6,33.0,0.1,0.1,1.0,25.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-13,3,28.7,32.5,25.4,32.0,0.0,0.0,0.0,31.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-14,3,28.7,33.2,24.9,31.5,0.0,0.0,0.0,35.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-15,65,29.4,33.7,25.9,31.3,21.0,21.0,2.0,37.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-16,65,26.7,30.5,23.5,29.8,23.2,23.2,7.0,29.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-17,3,27.4,32.7,22.6,31.0,0.0,0.0,0.0,26.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-18,61,29.2,35.3,25.5,34.3,5.3,5.3,6.0,18.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-19,3,28.3,32.5,25.4,33.9,0.0,0.0,0.0,14.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-20,51,29.0,33.3,25.4,34.6,0.2,0.2,2.0,13.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-21,3,28.0,31.8,24.0,32.5,0.0,0.0,0.0,18.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-22,53,25.5,28.8,22.7,28.8,1.8,1.8,7.0,35.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-23,53,22.6,26.3,18.9,22.6,2.8,2.8,8.0,29.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-24,51,19.8,24.0,16.7,17.9,0.1,0.1,1.0,28.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-25,3,20.2,23.3,16.0,18.5,0.0,0.0,0.0,33.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-26,51,24.1,28.1,20.6,25.8,0.2,0.2,2.0,22.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-27,61,22.9,24.9,21.4,25.5,17.3,17.3,15.0,20.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-28,51,23.7,27.1,21.8,26.1,0.3,0.3,3.0,18.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-29,51,22.5,25.1,20.5,23.4,0.3,0.3,2.0,21.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-09-30,51,21.9,25.3,19.4,22.5,1.1,1.1,6.0,18.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-01,51,22.5,27.0,18.6,23.2,0.2,0.2,1.0,25.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-02,3,25.2,31.1,20.2,27.2,0.0,0.0,0.0,33.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-03,61,23.8,26.8,22.0,24.8,8.3,8.3,13.0,32.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-04,53,25.1,28.5,22.2,27.0,0.7,0.7,2.0,35.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-05,63,21.5,23.0,19.6,22.9,22.1,22.1,19.0,22.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-06,51,22.1,25.7,19.6,24.2,0.2,0.2,1.0,15.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-07,3,23.8,28.5,19.0,25.5,0.0,0.0,0.0,35.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-08,63,19.2,22.1,15.9,19.0,15.2,15.2,16.0,25.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-09,63,16.4,17.8,15.2,14.0,31.6,31.6,18.0,29.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-10,51,17.2,20.6,14.6,14.9,0.5,0.5,5.0,29.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-11,3,17.6,22.9,12.4,17.4,0.0,0.0,0.0,15.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-12,1,19.0,24.0,14.9,19.1,0.0,0.0,0.0,16.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-13,1,19.4,25.1,15.6,18.9,0.0,0.0,0.0,19.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-14,3,19.1,24.5,14.6,18.7,0.0,0.0,0.0,20.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-15,3,20.5,25.8,16.2,21.2,0.0,0.0,0.0,14.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-16,3,21.5,25.8,16.1,23.1,0.0,0.0,0.0,12.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-17,53,21.5,24.8,19.3,22.8,1.6,1.6,8.0,19.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-18,61,21.2,24.6,19.0,23.1,5.0,5.0,10.0,17.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-19,53,24.0,29.0,20.8,25.5,1.2,1.2,4.0,40.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-20,51,15.9,20.1,11.6,12.0,0.2,0.2,1.0,43.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-21,3,14.3,19.5,9.2,11.4,0.0,0.0,0.0,25.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-22,51,18.2,23.5,12.8,17.6,0.2,0.2,1.0,19.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-23,51,21.6,25.8,17.0,22.6,0.8,0.8,4.0,35.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-24,51,22.2,27.0,19.0,23.3,0.3,0.3,3.0,22.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-25,55,19.3,20.9,17.4,19.3,3.7,3.7,7.0,19.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-26,3,18.4,21.8,15.4,18.5,0.0,0.0,0.0,16.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-27,51,19.2,23.6,15.0,20.1,0.4,0.4,2.0,16.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-28,63,18.8,20.8,17.5,19.0,10.1,10.1,11.0,22.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-29,63,15.6,18.1,12.9,13.9,28.3,28.3,14.0,24.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-30,63,16.2,22.4,13.1,12.9,14.3,14.3,10.0,42.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-10-31,3,15.6,20.1,11.2,13.7,0.0,0.0,0.0,28.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-01,61,15.7,21.4,10.6,15.4,5.9,5.9,7.0,13.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-02,65,16.0,17.6,14.8,15.2,58.1,58.1,24.0,34.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-03,3,16.8,20.5,12.9,14.8,0.0,0.0,0.0,34.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-04,2,15.7,22.4,9.3,14.5,0.0,0.0,0.0,28.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-05,3,15.2,19.4,11.5,13.5,0.0,0.0,0.0,22.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-06,55,13.1,14.9,11.2,10.8,1.6,1.6,4.0,23.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-07,3,11.2,15.1,8.4,5.8,0.0,0.0,0.0,40.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-08,3,10.2,14.8,6.3,6.9,0.0,0.0,0.0,31.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-09,3,10.4,16.2,5.2,7.4,0.0,0.0,0.0,16.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-10,3,12.9,17.2,8.9,10.7,0.0,0.0,0.0,19.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-11,63,15.9,21.4,13.1,14.9,6.3,6.3,9.0,19.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-12,2,15.1,20.0,10.4,14.4,0.0,0.0,0.0,17.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-13,3,15.7,19.0,13.3,14.3,0.0,0.0,0.0,16.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-14,51,14.9,18.2,11.8,14.1,0.4,0.4,1.0,8.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-15,63,16.2,18.7,13.9,16.6,8.2,8.2,6.0,9.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-16,51,16.2,18.8,13.4,15.8,0.3,0.3,2.0,10.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-17,51,18.0,22.4,14.4,18.7,0.6,0.6,3.0,11.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-18,53,12.6,17.5,9.4,10.3,2.6,2.6,9.0,19.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-19,3,8.5,11.2,6.3,4.9,0.0,0.0,0.0,20.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-20,53,6.3,7.8,4.9,3.5,2.4,2.4,13.0,10.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-21,61,10.1,12.9,8.0,8.7,7.1,7.1,8.0,12.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-22,3,11.3,16.8,6.3,10.2,0.0,0.0,0.0,17.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-23,3,10.7,14.6,7.5,6.9,0.0,0.0,0.0,19.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-24,3,9.3,13.4,6.8,6.6,0.0,0.0,0.0,11.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-25,0,8.6,12.4,4.9,6.1,0.0,0.0,0.0,9.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-26,63,8.8,13.6,3.8,7.0,5.7,5.7,5.0,9.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-27,65,13.6,18.6,9.1,12.9,39.2,39.2,5.0,14.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-28,0,11.3,15.9,7.4,9.1,0.0,0.0,0.0,7.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-29,3,8.9,13.9,5.2,6.2,0.0,0.0,0.0,10.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-11-30,3,9.1,14.6,4.8,6.8,0.0,0.0,0.0,10.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-01,0,9.9,15.1,5.5,7.7,0.0,0.0,0.0,10.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-02,1,10.5,15.4,6.5,8.9,0.0,0.0,0.0,9.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-03,1,10.4,15.2,5.7,9.1,0.0,0.0,0.0,9.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-04,3,11.1,15.6,7.8,9.1,0.0,0.0,0.0,10.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-05,53,10.7,14.4,7.8,8.9,1.2,1.2,6.0,10.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-06,3,9.4,14.9,4.2,6.8,0.0,0.0,0.0,11.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-07,61,7.1,10.4,4.6,4.2,1.7,1.7,1.0,11.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-08,3,6.2,11.3,3.0,2.9,0.0,0.0,0.0,19.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-09,0,6.6,10.9,3.2,3.0,0.0,0.0,0.0,11.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-10,3,7.8,12.5,4.7,4.6,0.0,0.0,0.0,11.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-11,3,7.2,11.9,3.6,3.8,0.0,0.0,0.0,17.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-12,0,5.4,9.4,2.3,0.9,0.0,0.0,0.0,16.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-13,3,4.1,8.3,0.6,0.9,0.0,0.0,0.0,10.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-14,3,5.5,10.6,1.9,1.1,0.0,0.0,0.0,18.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-15,0,4.5,9.9,-0.9,1.5,0.0,0.0,0.0,7.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-16,0,5.9,11.2,1.4,2.8,0.0,0.0,0.0,9.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-17,0,6.7,11.9,1.5,4.0,0.0,0.0,0.0,8.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-18,71,6.0,11.2,1.7,2.7,0.2,0.1,1.0,12.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-19,73,4.6,7.6,2.9,0.8,2.8,0.7,7.0,18.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-20,3,5.5,10.0,1.2,2.3,0.0,0.0,0.0,10.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-21,3,7.7,14.3,1.4,4.4,0.0,0.0,0.0,18.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-22,0,6.8,10.1,2.8,2.0,0.0,0.0,0.0,24.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
15,Tokyo,2024-12-23,1,5.3,10.1,1.9,1.2,0.0,0.0,0.0,17.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
